2.305271456723064105e+00,9.283019946278020518e-01,3.575370199983782804e+00,1.611489506992048293e+00
4.856814538561883055e+00,5.106829303460759029e+00,8.842731612634100458e+00,3.977748830469797436e+00
3.977613001232428225e+00,3.492344678996663454e+00,4.055924466586273702e+00,2.668277905152321772e+00
4.057783205111342717e+00,1.712337034453013773e+00,5.049996046802526450e+00,2.626609260618420372e+00
5.246632034930469146e+00,2.100264048317479482e+00,9.962049306088875511e+00,4.310122889128917834e+00
1.643764012434595800e+00,4.575707449529192949e+00,3.083283091764790207e+00,1.884788875070621428e+00
1.279259552383881005e+00,1.994355445647741032e+00,1.294121568360286911e+00,1.266714912174216057e+00
