3.999634192558831014e+00,6.741474081250486972e-01,4.685680402570803871e+00,2.808234878900390807e+00
5.659378313080266842e+00,3.434460470790298814e+00,8.369733290759112876e+00,6.304314540271912293e+00
5.062415118308183359e+00,5.151796699647662514e+00,7.867469344872853654e+00,7.511760106927224179e+00
4.491836277203542949e+00,1.122869168644254234e+00,5.766431488756515122e+00,3.164224596432124947e+00
6.009223818491326696e+00,5.126249769922486266e+00,9.241086289200598713e+00,7.549453280065320016e+00
4.150760480647240236e+00,7.215741781694250179e+00,6.263005443248074400e+00,6.072250354356866886e+00
3.468462596275744936e+00,5.911913892274048621e+00,5.073959597161834978e+00,5.199287750841253164e+00
