6.110353600907592635e-07,1.653289237398993958e-06,6.092674014113366139e-07,6.880938190915577491e-07
3.949363411052463614e-07,1.391935214982366166e-06,3.698662662167717952e-07,4.771311716843109806e-07
3.728424362611272786e-07,4.988709943390217861e-07,3.537108355360170805e-07,4.253736252175470957e-07
3.624333718017936019e-07,1.300771028354079932e-06,3.474479712157323593e-07,5.074568924904482969e-07
3.921225222751990821e-07,9.398340080835831990e-07,3.932864718708462793e-07,4.976384964743474485e-07
5.040403606175856330e-07,5.222343591870128789e-07,4.996826567889609354e-07,5.126709717709473915e-07
2.658812499263917555e-07,2.639925926899952119e-07,2.571474825272854951e-07,2.579639178498494208e-07
