2.481093553010125685e+00,2.905422309709838391e+00,2.414678441393630859e+00,1.691824789409794416e+00,2.033338190091930731e+00,1.888275728760402394e-01,1.126185764847727755e-01,1.080703503233627183e+00,1.088858443926448816e+00,2.170501876618120995e+00,4.067680874842547034e+00,4.131144753269814451e+00,2.789609163999450914e+00,1.664111671215277477e+00,5.224304536591827031e+00,1.635417030212028777e+00,2.420300214427407948e+00,7.728000523690495838e-01,1.340763182284572475e+00,1.888167055667181460e+00
4.514842676232932561e+00,5.733038769767653697e+00,4.203251720170346317e+00,6.709560164677975891e+00,3.123379361960508582e+00,7.823344122875078632e+00,1.675327425085002986e+00,1.240694884660746666e+01,1.910424468020833988e+00,1.718101654715412430e+00,6.244766144624708026e+00,9.961743899898598542e+00,1.360356010268759164e+01,6.512028072629995279e+00,7.891559843329599921e+00,5.487748894479127948e+00,2.817746381885779083e+00,2.957404732974982409e+00,2.155928640322746226e+00,6.469915502686351516e+00
3.637632810503010461e+00,8.032513550096856747e+00,2.894105597145971043e+00,2.662411667015957217e+00,2.661401381400344324e+00,4.478689038441635795e+00,4.428160399763206634e+00,3.148330097024181651e+00,3.982133677120075266e+00,1.424410182634213928e+00,3.657658464447271385e+00,5.110545770473459370e+00,3.467294964681562952e+00,3.588308057679850727e+00,4.455815075649224966e+00,3.271536379645338055e+00,3.128766754924744209e+00,2.314782332639746532e+00,2.332480201067731684e+00,2.293823857484050599e+00
3.669860372097649037e+00,6.090384403497894006e+00,3.373189948078664901e+00,3.528125607927468543e+00,3.627355693955033988e+00,1.031428842325857298e+00,1.627229356154751061e+00,6.521655388296979661e-01,2.314057043729874863e+00,2.936804391224887123e+00,3.922340343424506326e+00,8.369277340656021025e+00,4.051519618638795173e+00,4.504472007763528296e+00,4.402370923529778324e+00,2.705737378784179636e+00,3.873533177201486488e+00,1.572723598118649369e+00,1.739448198276383195e+00,3.241603950711402060e+00
5.356674693845436153e+00,5.770706513403893290e+00,5.465632701347273859e+00,5.941437961937812595e+00,3.698708304117930723e+00,2.295747175617560032e+00,2.085559566031198298e+00,1.650353172952753633e+00,2.347211545475944128e+00,2.122448781509942428e+00,7.701891766230037462e+00,2.091686785060229425e+01,7.080527612767403056e+00,7.160573534619499192e+00,6.950385766225141815e+00,5.846054159920468507e+00,5.151827324170215050e+00,3.726065830707061988e+00,4.250880579628931955e+00,2.575786551217911668e+00
1.612781359295523798e+00,1.732339182227684793e+00,1.389552206135628021e+00,1.719704722897893889e+00,1.764442591616248279e+00,2.994392734858017047e+00,3.295668809898034901e+00,4.753833964876224449e+00,4.273969553962999157e+00,7.560672184050693190e+00,1.837460811899101820e+00,2.101236583421516979e+00,1.960184054138027321e+00,1.918323942725852493e+00,7.599210066639455086e+00,1.700739251247009420e+00,1.795170482726605954e+00,1.839191448221742409e+00,1.758023837022400837e+00,2.330819356135348297e+00
1.434324174643405003e+00,1.315456229842402625e+00,1.418515939498739886e+00,1.126555773270062177e+00,1.101445644664796442e+00,2.019054823599477633e+00,1.854257428152103815e+00,2.489887692313736522e+00,1.274619607232839957e+00,2.333957676940547898e+00,1.598189252743972499e+00,1.344107486217936742e+00,1.595641447991918538e+00,7.199355587601775630e-01,1.212734096087429991e+00,1.522816444415627801e+00,1.348921941270864622e+00,1.509502252231936570e+00,7.421134129843123262e-01,1.210220509968338076e+00
