1.056134860400993425e+01,2.449675885579794965e+01,1.365130142458816564e+01,1.068467429328011242e+01
2.226686866491246164e+01,4.739375209499656449e+01,4.108247467391092300e+01,6.049842562328600337e+01
2.212609268582530930e+01,5.353537803442242904e+01,4.725607905974200662e+01,5.356982797721330769e+01
1.687283098368186174e+01,4.536670339901935023e+01,3.587260754327733281e+01,5.654304689224665736e+01
1.913352535047459213e+01,3.567582599157756107e+01,3.862043073123125225e+01,5.703263859160468030e+01
2.131375007943285738e+01,3.798842963748321466e+01,3.589682271530926272e+01,4.428584971696735550e+01
1.029328800146312872e+01,2.562946148755598585e+01,1.072324598993623468e+01,1.571648590170504534e+01
