7.263325743325469300e-18,7.894919286223335392e-18,-1.263187085795733724e-18,6.315935428978668622e-18,-6.315935428978668622e-18,0.000000000000000000e+00,3.157967714489334311e-18,-2.526374171591467449e-18,-1.263187085795733724e-18,2.526374171591467449e-18,0.000000000000000000e+00,-6.315935428978668622e-18,1.263187085795733724e-18,-5.052748343182934897e-18,0.000000000000000000e+00,8.210716057672269978e-18,5.052748343182934897e-18,3.789561257387201173e-18,1.894780628693600586e-18,3.157967714489334311e-18,8.842309600570136070e-18,3.157967714489334311e-18,-2.526374171591467449e-18,8.526512829121203024e-18,2.210577400142534018e-18,-4.105358028836134989e-18,3.789561257387201173e-18,3.157967714489334311e-18,9.158106372019069116e-18,4.421154800285068035e-18,-1.263187085795733724e-18,0.000000000000000000e+00,6.315935428978668622e-18,1.073709022926373589e-17,1.578983857244667155e-18,1.894780628693600586e-18,-4.105358028836134989e-18,3.157967714489334311e-18,2.526374171591467449e-18,5.052748343182934897e-18,2.526374171591467449e-18,-1.894780628693600586e-18,1.263187085795733724e-18,9.473903143468002932e-19,6.000138657529735576e-18,0.000000000000000000e+00,2.526374171591467449e-18,1.263187085795733724e-18,1.073709022926373589e-17,5.052748343182934897e-18,-3.157967714489334311e-19,5.052748343182934897e-18,5.052748343182934897e-18,-2.210577400142534018e-18,7.579122514774402346e-18,5.052748343182934897e-18,3.789561257387201173e-18,-1.894780628693600586e-18,4.736951571734001851e-18,-1.894780628693600586e-18,-1.263187085795733724e-18,3.789561257387201173e-18,-7.579122514774402346e-18,3.789561257387201173e-18,6.000138657529735576e-18,0.000000000000000000e+00,0.000000000000000000e+00,1.263187085795733724e-18,-3.789561257387201173e-18,4.421154800285068035e-18,-6.315935428978668622e-19,3.789561257387201173e-18,6.315935428978668622e-19,4.421154800285068035e-18,2.526374171591467449e-18,-1.263187085795733724e-18,1.578983857244667155e-18,-6.315935428978668622e-19,6.315935428978668622e-19,0.000000000000000000e+00
3.473764485938267357e-18,4.736951571734001851e-18,1.894780628693600586e-18,2.526374171591467449e-18,3.157967714489334311e-18,5.052748343182934897e-18,-1.263187085795733724e-18,-2.526374171591467449e-18,-3.789561257387201173e-18,3.157967714489334311e-18,2.526374171591467449e-18,-3.157967714489334311e-18,-3.789561257387201173e-18,1.263187085795733724e-18,3.789561257387201173e-18,7.579122514774402346e-18,-1.263187085795733724e-18,5.052748343182934897e-18,-6.315935428978668622e-19,2.210577400142534018e-18,5.368545114631867943e-18,4.421154800285068035e-18,0.000000000000000000e+00,-2.526374171591467449e-18,-1.894780628693600586e-18,-9.473903143468002932e-19,-2.526374171591467449e-18,-2.526374171591467449e-18,6.315935428978668622e-18,2.526374171591467449e-18,-1.894780628693600586e-18,1.894780628693600586e-18,-3.789561257387201173e-18,7.579122514774402346e-18,-5.684341886080801759e-18,-3.157967714489334311e-18,-3.157967714489334311e-19,9.473903143468002932e-19,-3.157967714489334311e-18,6.000138657529735576e-18,3.473764485938267357e-18,-5.368545114631867943e-18,-6.315935428978668622e-19,-6.315935428978668622e-19,-1.578983857244667155e-18,2.526374171591467449e-18,3.789561257387201173e-18,-6.315935428978668622e-19,3.789561257387201173e-18,9.473903143468002932e-19,-9.473903143468002932e-19,2.210577400142534018e-18,3.631662871662734650e-18,-2.842170943040400880e-18,-6.315935428978668622e-19,3.789561257387201173e-18,3.157967714489334311e-18,2.526374171591467449e-18,0.000000000000000000e+00,3.157967714489334311e-18,-6.315935428978668622e-19,8.210716057672269978e-18,1.263187085795733724e-18,1.578983857244667155e-18,9.473903143468002932e-19,3.789561257387201173e-18,-3.789561257387201173e-18,-1.894780628693600586e-18,2.526374171591467449e-18,3.157967714489334311e-18,1.894780628693600586e-18,1.894780628693600586e-18,1.894780628693600586e-18,1.894780628693600586e-18,1.263187085795733724e-18,4.105358028836134989e-18,-3.789561257387201173e-18,6.315935428978668622e-18,6.631732200427602438e-18,3.157967714489334311e-18
2.684272557315933972e-18,5.368545114631867943e-18,4.421154800285068035e-18,1.894780628693600586e-18,-1.894780628693600586e-18,-1.263187085795733724e-18,1.894780628693600586e-18,-1.894780628693600586e-18,-3.157967714489334311e-18,-3.473764485938267357e-18,1.578983857244667155e-19,6.315935428978668622e-19,-2.526374171591467449e-18,-5.052748343182934897e-18,6.315935428978668622e-19,-1.578983857244667155e-18,9.473903143468003703e-18,6.947528971876534713e-18,-6.315935428978668622e-19,7.579122514774402346e-18,3.631662871662734650e-18,5.368545114631867943e-18,-5.052748343182934897e-18,4.421154800285068035e-18,-6.000138657529735576e-18,-4.736951571734001851e-18,1.263187085795733724e-18,4.421154800285068035e-18,4.736951571734001851e-18,5.368545114631867943e-18,-2.526374171591467449e-18,-2.526374171591467449e-18,-1.263187085795733724e-18,6.947528971876534713e-18,2.526374171591467449e-18,4.736951571734001851e-18,0.000000000000000000e+00,6.315935428978668622e-19,-2.842170943040400880e-18,4.105358028836134989e-18,3.789561257387201173e-18,3.157967714489334311e-18,2.842170943040400880e-18,3.789561257387201173e-18,6.000138657529735576e-18,7.263325743325469300e-18,6.947528971876534713e-18,-7.579122514774402346e-18,3.157967714489334311e-18,2.842170943040400880e-18,-6.315935428978668622e-19,5.052748343182934897e-18,0.000000000000000000e+00,3.157967714489334311e-18,6.000138657529735576e-18,6.315935428978668622e-18,3.157967714489334311e-18,1.263187085795733724e-18,6.000138657529735576e-18,1.263187085795733724e-18,-2.842170943040400880e-18,1.578983857244667155e-18,-6.789630586152068961e-18,4.579053186009534558e-18,5.368545114631867943e-18,3.157967714489334311e-18,-6.947528971876534713e-18,-3.157967714489334311e-18,0.000000000000000000e+00,2.526374171591467449e-18,-5.052748343182934897e-18,-6.315935428978668622e-19,4.421154800285068035e-18,5.684341886080801759e-18,0.000000000000000000e+00,-3.157967714489334311e-18,-2.526374171591467449e-18,-5.842240271805268282e-18,2.526374171591467449e-18,3.473764485938267357e-18
6.158037043254201328e-18,7.894919286223335392e-18,5.052748343182934897e-18,6.947528971876534713e-18,8.842309600570136070e-18,1.200027731505947115e-17,5.684341886080801759e-18,1.136868377216160352e-17,3.157967714489334311e-19,6.631732200427602438e-18,6.315935428978668622e-18,-3.473764485938267357e-18,-1.263187085795733724e-18,1.073709022926373589e-17,7.894919286223335392e-18,4.736951571734001851e-18,-1.894780628693600586e-18,1.010549668636586979e-17,7.579122514774402346e-18,1.231607408650840266e-17,6.947528971876534713e-18,6.631732200427602438e-18,6.315935428978668622e-18,6.315935428978668622e-18,2.210577400142534018e-18,3.157967714489334311e-18,5.052748343182934897e-18,3.789561257387201173e-18,6.315935428978668622e-18,-9.473903143468002932e-19,6.315935428978668622e-18,2.526374171591467449e-18,8.842309600570136070e-18,1.136868377216160352e-17,6.947528971876534713e-18,6.631732200427602438e-18,6.315935428978668622e-19,3.157967714489334311e-19,-2.842170943040400880e-18,6.631732200427602438e-18,9.158106372019069116e-18,-1.263187085795733724e-18,-9.473903143468002932e-19,4.105358028836134989e-18,2.210577400142534018e-18,1.200027731505947115e-17,6.631732200427602438e-18,5.684341886080801759e-18,2.526374171591467449e-18,2.842170943040400880e-18,5.684341886080801759e-18,5.052748343182934897e-18,7.421224129049936593e-18,3.789561257387201173e-18,5.052748343182934897e-18,9.158106372019069116e-18,5.526443500356335236e-18,2.210577400142534018e-18,6.631732200427602438e-18,7.579122514774402346e-18,1.894780628693600586e-18,1.610563534389560537e-17,1.089498861498820318e-17,4.263256414560601512e-18,3.157967714489334311e-18,8.842309600570136070e-18,3.157967714489334311e-18,-1.894780628693600586e-18,2.526374171591467449e-18,7.579122514774402346e-18,1.894780628693600586e-18,5.684341886080801759e-18,3.157967714489334311e-18,8.842309600570136070e-18,8.842309600570136070e-18,6.947528971876534713e-18,9.316004757743536409e-18,6.158037043254201328e-18,8.526512829121203024e-18,9.789699914916935208e-18
8.368614443396735731e-18,4.263256414560601512e-18,5.684341886080801759e-18,7.579122514774402346e-18,5.052748343182934897e-18,1.263187085795733724e-17,7.579122514774402346e-18,3.789561257387201173e-18,2.684272557315933972e-18,2.526374171591467449e-18,0.000000000000000000e+00,3.789561257387201173e-18,1.421085471520200440e-18,5.052748343182934897e-18,1.263187085795733724e-17,4.736951571734001851e-18,4.421154800285068035e-18,5.684341886080801759e-18,8.210716057672269978e-18,3.789561257387201173e-18,4.973799150320701251e-18,6.473833814703135144e-18,7.894919286223335392e-18,9.789699914916935208e-18,-1.578983857244667155e-18,4.421154800285068035e-18,5.052748343182934897e-18,3.157967714489334311e-18,7.263325743325469300e-18,3.157967714489334311e-18,2.526374171591467449e-18,6.631732200427602438e-18,1.200027731505947115e-17,1.168448054361053656e-17,6.315935428978668622e-19,8.368614443396735731e-18,2.526374171591467449e-18,2.526374171591467449e-18,2.842170943040400880e-18,6.315935428978668622e-19,6.000138657529735576e-18,-3.157967714489334311e-18,7.894919286223335392e-18,1.010549668636586979e-17,2.842170943040400880e-18,1.105288700071267047e-17,1.042129345781480438e-17,5.210646728907402191e-18,7.737020900498868098e-18,7.263325743325469300e-18,7.579122514774402346e-18,9.789699914916935208e-18,1.815831435831367325e-18,6.315935428978668622e-18,3.157967714489334311e-18,8.210716057672269978e-18,7.894919286223335392e-18,4.105358028836134989e-18,4.421154800285068035e-18,4.421154800285068035e-18,-1.578983857244667155e-18,1.010549668636586979e-17,4.579053186009534558e-18,6.473833814703135144e-18,1.894780628693600586e-18,3.157967714489334311e-18,3.157967714489334311e-18,8.210716057672269978e-18,8.842309600570136070e-18,1.894780628693600586e-18,5.684341886080801759e-18,1.263187085795733724e-18,7.579122514774402346e-18,6.315935428978668622e-18,1.263187085795733724e-18,5.684341886080801759e-18,9.789699914916935208e-18,4.263256414560601512e-18,7.105427357601002007e-18,7.894919286223335392e-18
1.073709022926373589e-17,1.089498861498820318e-17,3.789561257387201173e-18,1.168448054361053656e-17,9.158106372019069116e-18,1.421085471520200401e-17,5.684341886080801759e-18,1.105288700071267047e-17,6.631732200427602438e-18,6.947528971876534713e-18,8.842309600570136070e-18,2.526374171591467449e-18,2.842170943040400880e-18,7.894919286223335392e-18,1.578983857244667155e-18,9.473903143468003703e-18,1.894780628693600586e-18,3.157967714489334311e-18,6.631732200427602438e-18,9.000207986294603363e-18,7.460698725481053031e-18,2.842170943040400880e-18,9.789699914916935208e-18,1.010549668636586979e-17,6.315935428978668622e-18,2.526374171591467449e-18,5.052748343182934897e-18,6.631732200427602438e-18,5.684341886080801759e-18,-4.736951571734001466e-19,1.168448054361053656e-17,1.894780628693600586e-18,9.473903143468003703e-18,9.158106372019069116e-18,-1.105288700071267009e-18,5.526443500356335236e-18,5.368545114631867943e-18,-3.157967714489334311e-19,4.263256414560601512e-18,7.263325743325469300e-18,1.042129345781480438e-17,1.894780628693600586e-18,5.684341886080801759e-18,7.421224129049936593e-18,4.105358028836134989e-18,1.263187085795733724e-17,6.000138657529735576e-18,7.500173321912169470e-18,3.079018521627100664e-18,3.000069328764867788e-18,6.000138657529735576e-18,9.158106372019069116e-18,1.089498861498820318e-17,7.579122514774402346e-18,-3.157967714489334311e-19,5.052748343182934897e-18,1.168448054361053656e-17,5.842240271805268282e-18,7.263325743325469300e-18,4.736951571734001851e-18,6.158037043254201328e-18,1.018444587922810267e-17,8.526512829121203024e-18,1.018444587922810267e-17,4.421154800285068035e-18,7.894919286223335392e-18,3.789561257387201173e-18,1.263187085795733724e-17,7.579122514774402346e-18,1.136868377216160352e-17,5.684341886080801759e-18,3.789561257387201173e-18,6.315935428978668622e-18,1.136868377216160352e-17,5.052748343182934897e-18,3.789561257387201173e-18,7.263325743325469300e-18,9.394953950605769286e-18,1.081603942212597030e-17,1.255292166509510437e-17
6.118562446823084890e-18,1.113183619357490489e-17,1.421085471520200401e-17,6.631732200427602438e-18,2.131628207280300756e-18,6.947528971876534713e-18,6.947528971876534713e-18,4.736951571734001851e-18,3.157967714489334311e-18,6.315935428978668622e-18,5.052748343182934897e-18,6.315935428978668622e-18,6.315935428978668622e-18,6.315935428978668622e-18,3.868510450249434049e-18,6.079087850391968452e-18,5.368545114631867943e-18,8.842309600570136070e-18,5.368545114631867943e-18,6.789630586152068961e-18,3.947459643111667696e-18,1.152658215788607081e-17,7.894919286223335392e-18,7.579122514774402346e-18,2.210577400142534018e-18,1.894780628693600586e-18,5.368545114631867943e-18,1.263187085795733724e-18,7.894919286223335392e-18,7.263325743325469300e-18,4.736951571734001851e-18,1.073709022926373589e-17,8.684411214845668777e-18,4.618527782440651767e-18,5.526443500356335044e-19,7.894919286223335392e-18,3.473764485938267357e-18,-2.131628207280300756e-18,1.263187085795733724e-18,1.578983857244667155e-18,9.473903143468003703e-18,2.526374171591467449e-18,7.894919286223335392e-18,6.000138657529735576e-18,5.684341886080801759e-18,9.631801529192469455e-18,5.960664061098617597e-18,7.737020900498868098e-18,9.237055564881303533e-18,6.789630586152068961e-18,4.894849957458467604e-18,7.421224129049936593e-18,2.467162276944792406e-18,1.057919184353927013e-17,3.157967714489334311e-18,1.042129345781480438e-17,1.121078538643713777e-17,9.947598300641402501e-18,6.947528971876534713e-18,1.263187085795733724e-18,6.789630586152068961e-18,7.263325743325469300e-18,5.368545114631867943e-18,6.789630586152068961e-18,5.684341886080801759e-18,8.526512829121203024e-18,0.000000000000000000e+00,1.010549668636586979e-17,7.579122514774402346e-18,9.473903143468003703e-18,3.157967714489334311e-18,8.210716057672269978e-18,5.052748343182934897e-18,5.684341886080801759e-18,6.947528971876534713e-18,6.315935428978668622e-18,5.842240271805268282e-18,5.368545114631867943e-18,9.947598300641402501e-18,9.631801529192469455e-18
1.113183619357490489e-17,8.013343075516686247e-18,5.052748343182934897e-18,6.789630586152068961e-18,6.394884621840902268e-18,1.152658215788607081e-17,5.684341886080801759e-18,1.010549668636586979e-17,6.315935428978668622e-18,5.052748343182934897e-18,1.010549668636586979e-17,7.579122514774402346e-18,3.789561257387201173e-18,9.237055564881303533e-18,3.513239082369384565e-18,4.875112659242909385e-18,2.486899575160350625e-18,5.684341886080801759e-18,7.737020900498868098e-18,5.171172132476284982e-18,7.263325743325469300e-18,3.809298555602759392e-18,3.789561257387201173e-18,1.263187085795733724e-18,5.052748343182934897e-18,3.473764485938267357e-18,8.842309600570136070e-18,3.157967714489334311e-18,5.842240271805268282e-18,4.105358028836134989e-18,3.079018521627100664e-18,8.921258793432368946e-18,3.710612064524968297e-18,6.473833814703135144e-18,8.487038232690086201e-19,1.042129345781480438e-17,5.526443500356335236e-18,-3.157967714489334311e-19,3.789561257387201173e-18,3.157967714489334311e-18,8.210716057672269978e-18,1.421085471520200440e-18,6.473833814703135144e-18,1.026339507209033709e-17,1.894780628693600586e-18,7.894919286223335392e-18,5.052748343182934897e-18,3.789561257387201173e-18,1.042129345781480438e-17,2.289526593004767279e-18,5.842240271805268282e-18,6.236986236116435745e-18,1.278976924368180454e-17,4.736951571734001851e-18,4.421154800285068035e-18,6.789630586152068961e-18,7.105427357601002007e-18,1.042129345781480438e-17,8.210716057672269978e-18,6.947528971876534713e-18,6.079087850391968452e-18,8.210716057672269978e-18,8.842309600570136070e-18,9.158106372019069116e-18,3.631662871662734650e-18,9.158106372019069116e-18,1.894780628693600586e-18,1.073709022926373589e-17,1.263187085795733724e-18,4.736951571734001851e-18,7.579122514774402346e-18,1.894780628693600586e-18,4.736951571734001851e-18,3.157967714489334311e-18,5.684341886080801759e-18,9.789699914916935208e-18,2.289526593004767279e-18,5.368545114631867943e-18,7.263325743325469300e-18,1.042129345781480438e-17
7.105427357601002007e-18,1.044103075603036260e-17,5.684341886080801759e-18,7.500173321912169470e-18,5.052748343182934897e-18,8.250190654103386416e-18,4.105358028836134989e-18,7.105427357601002007e-18,1.263187085795733724e-18,5.052748343182934897e-18,2.526374171591467449e-18,7.579122514774402346e-18,1.894780628693600586e-18,9.473903143468003703e-18,9.710750722054702332e-18,6.592257603996486000e-18,7.105427357601002007e-18,9.750225318485818770e-18,3.631662871662734650e-18,5.526443500356335236e-18,6.158037043254201328e-18,7.934393882654451830e-18,8.526512829121203024e-18,4.894849957458467604e-18,4.421154800285068035e-18,3.789561257387201173e-18,5.368545114631867943e-18,1.736882242969133678e-18,1.184237892933500463e-18,4.658002378871768205e-18,5.684341886080801759e-18,3.098755819842659654e-18,6.789630586152068961e-18,6.000138657529735576e-18,5.131697536045168544e-18,2.289526593004767279e-18,5.743553780727476417e-18,4.736951571734001851e-18,5.368545114631867943e-18,5.842240271805268282e-18,1.073709022926373589e-17,3.079018521627100664e-18,7.342274936187702176e-18,1.105288700071267047e-17,4.105358028836134989e-18,4.973799150320701251e-18,9.789699914916935208e-18,3.157967714489334311e-18,6.631732200427602438e-18,6.325804078086447731e-18,7.973868479085568268e-18,8.585724723767877681e-18,1.081603942212597030e-17,9.237055564881303533e-18,2.526374171591467449e-18,9.473903143468002932e-19,6.947528971876534713e-18,5.131697536045168544e-18,6.158037043254201328e-18,4.894849957458467604e-18,6.631732200427602438e-18,1.136868377216160352e-17,8.842309600570136070e-18,1.894780628693600586e-18,1.105288700071267009e-18,1.294766762940627029e-17,2.210577400142534018e-18,2.842170943040400880e-18,7.579122514774402346e-18,2.842170943040400880e-18,7.263325743325469300e-18,7.263325743325469300e-18,6.000138657529735576e-18,6.947528971876534713e-18,7.263325743325469300e-18,6.947528971876534713e-18,6.947528971876534713e-18,6.000138657529735576e-18,1.200027731505947115e-17,6.947528971876534713e-18
7.263325743325469300e-18,5.763291078943035406e-18,6.039613253960852014e-18,5.210646728907402191e-18,5.368545114631867943e-18,9.710750722054702332e-18,6.750155989720951752e-18,5.684341886080801759e-18,1.263187085795733724e-18,6.315935428978668622e-18,7.579122514774402346e-18,5.052748343182934897e-18,3.789561257387201173e-18,6.315935428978668622e-18,7.263325743325469300e-18,7.105427357601002007e-18,5.210646728907402191e-18,4.342205607422834388e-18,4.579053186009534558e-18,5.763291078943035406e-18,5.210646728907402191e-18,4.105358028836134989e-18,3.000069328764867788e-18,3.631662871662734650e-18,3.315866100213801219e-18,-6.315935428978668622e-19,1.578983857244667155e-18,3.473764485938267357e-18,4.144832625267251427e-18,2.605323364453701095e-18,4.361942905638392607e-18,4.894849957458467604e-18,3.157967714489334311e-18,5.684341886080801759e-18,1.578983857244667155e-19,5.990270008421955696e-18,4.322468309207276169e-18,2.368475785867000926e-18,7.026478164738769130e-18,3.473764485938267357e-18,4.421154800285068035e-18,2.763221750178167618e-18,4.539578589578418120e-18,7.579122514774402346e-18,2.052679014418067495e-18,7.283063041541027519e-18,3.473764485938267357e-18,5.368545114631867943e-18,3.473764485938267357e-18,2.052679014418067495e-18,3.967196941327225915e-18,4.381680203853950827e-18,3.315866100213801219e-18,5.842240271805268282e-18,3.000069328764867788e-18,6.473833814703135144e-18,8.763360407707901653e-18,4.776426168165118289e-18,7.579122514774402346e-18,1.578983857244667155e-18,4.815900764596234728e-18,4.421154800285068035e-18,4.421154800285068035e-18,5.684341886080801759e-18,2.526374171591467449e-18,8.526512829121203024e-18,3.157967714489334311e-18,8.210716057672269978e-18,1.894780628693600586e-18,6.473833814703135144e-18,7.105427357601002007e-18,5.368545114631867943e-18,5.052748343182934897e-18,3.789561257387201173e-18,4.421154800285068035e-18,5.052748343182934897e-18,4.894849957458467604e-18,6.000138657529735576e-18,1.010549668636586979e-17,9.158106372019069116e-18
